LSOA21CD,LSOA21NM,population_total,children_pct,older_adults_pct,IMD_Source,borough_name,london_ring,caregiver_household_intensity,care_need_score,care_walk_index,care_transit_index,children_walk_index,older_walk_index,imd_status
E01000133,Barnet 021C,1645,22.4316109422492,10.4559270516717,direct_2011_lsoa_code,Barnet,Outer London,37.7816291161179,47.6819871978086,29.7333333333333,63.3,41.3333333333333,23.8666666666667,Matched IMD
E01000134,Barnet 024F,1825,22.2465753424658,9.91780821917808,direct_2011_lsoa_code,Barnet,Outer London,42.879746835443,53.8663895748723,36.8,65.1,41.3333333333333,22.8,Matched IMD
E01000135,Barnet 038A,1700,18.3529411764706,19.7058823529412,direct_2011_lsoa_code,Barnet,Outer London,30.6709265175719,32.6237721025822,51.7333333333333,73.6666666666667,57.4666666666667,57.5333333333333,Matched IMD
E01000136,Barnet 038B,1487,21.1163416274378,21.5198386012105,direct_2011_lsoa_code,Barnet,Outer London,31.3167259786477,36.5005329744809,22.2,57.1666666666667,21.4666666666667,21.6666666666667,Matched IMD
E01000137,Barnet 041A,1657,24.8038624019312,10.8026554013277,direct_2011_lsoa_code,Barnet,Outer London,38.863976083707,58.6422808725391,38.7333333333333,66.2333333333333,48.2666666666667,37.0666666666667,Matched IMD
E01000138,Barnet 040A,1617,17.687074829932,13.9764996907854,direct_2011_lsoa_code,Barnet,Outer London,28.0916030534351,33.7598924017282,40.8,66.2666666666667,50.2666666666667,47.8666666666667,Matched IMD
E01000139,Barnet 041B,1389,17.2786177105832,16.3426925845932,direct_2011_lsoa_code,Barnet,Outer London,29.1743119266055,32.5696888644774,32.3333333333333,61.5333333333333,37.0666666666667,37.4666666666667,Matched IMD
E01000140,Barnet 041C,1958,16.9560776302349,10.1634320735444,direct_2011_lsoa_code,Barnet,Outer London,25.1441753171857,29.7968012661496,48.5333333333333,75.1333333333333,55.4666666666667,44.6666666666667,Matched IMD
E01000141,Barnet 039A,1865,15.9785522788204,9.27613941018767,direct_2011_lsoa_code,Barnet,Outer London,25.8555133079848,31.8692686871271,28.1333333333333,61.8,21.3333333333333,32.0666666666667,Matched IMD
E01000142,Barnet 040B,2236,19.1860465116279,12.9695885509839,direct_2011_lsoa_code,Barnet,Outer London,32.922732362822,40.3496616437356,38.6666666666667,65.2333333333333,47.7333333333333,40.8,Matched IMD
E01000143,Barnet 041D,1670,21.437125748503,8.8622754491018,direct_2011_lsoa_code,Barnet,Outer London,33.9705882352941,49.8734392085152,28.6,60.3666666666667,28.2666666666667,23.5333333333333,Matched IMD
E01000144,Barnet 038C,1661,18.7236604455148,11.7399157134256,direct_2011_lsoa_code,Barnet,Outer London,22.9222520107239,26.2519344880284,50.8666666666667,73.3666666666667,39.0666666666667,52.2666666666667,Matched IMD
E01000145,Barnet 037A,1611,26.8777157045314,15.5803848541279,direct_2011_lsoa_code,Barnet,Outer London,34.3558282208589,42.3030653868326,32.0666666666667,62.9333333333333,30.9333333333333,39.8666666666667,Matched IMD
E01000146,Barnet 038D,1871,15.1256012827365,11.811865312667,direct_2011_lsoa_code,Barnet,Outer London,20.3448275862069,22.505802662509,59.2,78.9333333333333,46.6666666666667,60.4,Matched IMD
E01000147,Barnet 043F,1913,15.9435441714584,14.845791949817,direct_2011_lsoa_code,Barnet,Outer London,34.7048300536673,34.8760636773107,41.7333333333333,68.2666666666667,45.0666666666667,48.4666666666667,Matched IMD
E01000150,Barnet 036A,2251,20.6574855619725,13.771657041315,direct_2011_lsoa_code,Barnet,Outer London,35.4922279792746,41.2560431711923,18.6,51.1333333333333,10.1333333333333,13.4666666666667,Matched IMD
E01000151,Barnet 026B,1719,29.9011052937755,5.70098894706225,direct_2011_lsoa_code,Barnet,Outer London,49.390243902439,76.4037350152649,36.4666666666667,63.6333333333333,44.6666666666667,26.8666666666667,Matched IMD
E01000152,Barnet 026C,2690,26.4684014869889,5.09293680297398,direct_2011_lsoa_code,Barnet,Outer London,44.2887931034483,56.7249085953969,28.2666666666667,62.8333333333333,35.3333333333333,19.4666666666667,Matched IMD
E01000153,Barnet 026D,1932,22.8260869565217,10.8178053830228,direct_2011_lsoa_code,Barnet,Outer London,38.8362652232747,51.1206607036119,20.4666666666667,55.9666666666667,30,20.2,Matched IMD
E01000154,Barnet 026E,1915,20.1044386422977,8.61618798955614,direct_2011_lsoa_code,Barnet,Outer London,33.6633663366337,43.2695933843103,44.2,70.1,37.4666666666667,49.3333333333333,Matched IMD
E01000156,Barnet 022A,2029,24.4455396747166,10.7442089699359,direct_2011_lsoa_code,Barnet,Outer London,43.2,51.0686505593679,42.9333333333333,63.1333333333333,48.1333333333333,61.3333333333333,Matched IMD
E01000157,Barnet 022B,1584,22.979797979798,11.8055555555556,direct_2011_lsoa_code,Barnet,Outer London,34.672619047619,44.6170724017489,28.2666666666667,51.1666666666667,36.9333333333333,31.3333333333333,Matched IMD
E01000158,Barnet 015A,1468,20.6403269754768,13.8283378746594,direct_2011_lsoa_code,Barnet,Outer London,37.4538745387454,46.0691572284305,27.4666666666667,60.7333333333333,39.6,20.7333333333333,Matched IMD
E01000159,Barnet 015B,1785,17.8711484593838,16.8067226890756,direct_2011_lsoa_code,Barnet,Outer London,35.0308641975309,40.4304264244327,32,63,38.9333333333333,30.5333333333333,Matched IMD
E01000160,Barnet 015C,1953,19.3036354326677,10.2918586789555,direct_2011_lsoa_code,Barnet,Outer London,33.9575530586767,40.7814120416475,42.3333333333333,73.6333333333333,42.6666666666667,39.9333333333333,Matched IMD
E01000161,Barnet 015D,2035,20,15.0859950859951,direct_2011_lsoa_code,Barnet,Outer London,36.2068965517241,46.3584606404229,24.8666666666667,58.7666666666667,31.6,28.6666666666667,Matched IMD
E01000162,Barnet 015E,1650,17.5151515151515,22.6060606060606,direct_2011_lsoa_code,Barnet,Outer London,34.2391304347826,39.0873856412392,57.7333333333333,79.2666666666667,67.7333333333333,56.1333333333333,Matched IMD
E01000163,Barnet 022C,1687,21.2803793716657,8.23947836395969,direct_2011_lsoa_code,Barnet,Outer London,30.7402760351317,42.8179793575421,24.1333333333333,51.7,34.1333333333333,22.8,Matched IMD
E01000164,Barnet 022D,1712,21.6121495327103,10.8060747663551,direct_2011_lsoa_code,Barnet,Outer London,37.7125193199382,47.9607316809465,30.3333333333333,57.8333333333333,34.4,25.3333333333333,Matched IMD
E01000165,Barnet 022E,1810,19.0055248618785,16.1325966850829,direct_2011_lsoa_code,Barnet,Outer London,35.0777934936351,43.220654759398,19.9333333333333,51.9666666666667,21.0666666666667,17.2,Matched IMD
E01000166,Barnet 003A,1618,19.406674907293,19.344870210136,direct_2011_lsoa_code,Barnet,Outer London,33.5375191424196,40.6299138851664,17.3333333333333,43.0333333333333,26,20.8,Matched IMD
E01000167,Barnet 002A,1389,20.8063354931605,12.2390208783297,direct_2011_lsoa_code,Barnet,Outer London,36.5019011406844,46.0177188038151,30.1333333333333,49.4,41.3333333333333,21.0666666666667,Matched IMD
E01000168,Barnet 003B,1514,15.5878467635403,24.5046235138705,direct_2011_lsoa_code,Barnet,Outer London,28.2647584973166,28.5200882158171,13.2,44.3666666666667,10.6666666666667,10.8,Matched IMD
E01000169,Barnet 003C,1630,19.6932515337423,15.7668711656442,direct_2011_lsoa_code,Barnet,Outer London,31.7460317460317,39.4943898857047,23.7333333333333,54.3333333333333,27.6,15.2666666666667,Matched IMD
E01000170,Barnet 006A,1907,20.7131620346093,11.7986366019927,direct_2011_lsoa_code,Barnet,Outer London,41.726618705036,48.1635178852389,39.1333333333333,58.7666666666667,47.7333333333333,29.2666666666667,Matched IMD
E01000171,Barnet 006B,2292,24.3891797556719,7.06806282722513,direct_2011_lsoa_code,Barnet,Outer London,39.4182547642929,56.5360558764329,35.8666666666667,60,37.6,27.6,Matched IMD
E01000172,Barnet 003D,1690,21.7751479289941,17.3372781065089,direct_2011_lsoa_code,Barnet,Outer London,38.1578947368421,41.1017950360327,0,0,0,0,Matched IMD
E01000173,Barnet 006C,1691,23.1224127735068,14.7841513897102,direct_2011_lsoa_code,Barnet,Outer London,41.4754098360656,50.6107226181414,23.6666666666667,46.5,34.4,18.2,Matched IMD
E01000174,Barnet 006D,1762,21.6231555051078,13.8479001135074,direct_2011_lsoa_code,Barnet,Outer London,36.2680683311432,45.6273327395966,31.1333333333333,56.7,36,23.6,Matched IMD
E01000175,Barnet 006E,2031,25.6523879862137,14.1802067946824,direct_2011_lsoa_code,Barnet,Outer London,39.1849529780564,44.9787095233802,26.8666666666667,47,33.3333333333333,22.0666666666667,Matched IMD
E01000176,Barnet 027A,1722,14.1695702671312,20.7317073170732,direct_2011_lsoa_code,Barnet,Outer London,25.1040221914008,32.299769227679,18.9333333333333,50.0333333333333,20.6666666666667,18.1333333333333,Matched IMD
E01000177,Barnet 029A,1663,23.1509320505111,14.0709561034275,direct_2011_lsoa_code,Barnet,Outer London,37.117903930131,43.8195074288858,31.7333333333333,62.6666666666667,41.0666666666667,32.2666666666667,Matched IMD
E01000178,Barnet 027B,1673,21.8170950388524,14.9432157800359,direct_2011_lsoa_code,Barnet,Outer London,35.5029585798817,42.774804375033,19.4666666666667,54.9333333333333,22,14.6666666666667,Matched IMD
E01000179,Barnet 029B,1791,21.608040201005,8.37520938023451,direct_2011_lsoa_code,Barnet,Outer London,34.3709468223087,39.7526619665869,21.4,54.9333333333333,29.3333333333333,25.2666666666667,Matched IMD
E01000180,Barnet 029C,1613,19.3428394296342,17.1109733415995,direct_2011_lsoa_code,Barnet,Outer London,30.1043219076006,36.573220451862,53.8,74.9,56.6666666666667,45.1333333333333,Matched IMD
E01000181,Barnet 029D,1691,16.9722057953873,15.1389710230633,direct_2011_lsoa_code,Barnet,Outer London,27.7777777777778,29.7938068572699,52.0666666666667,74.2333333333333,47.2,52.2666666666667,Matched IMD
E01000182,Barnet 029E,1617,16.1410018552876,16.2028447742733,direct_2011_lsoa_code,Barnet,Outer London,25.9917920656635,27.6400944479663,63,80.3,61.3333333333333,67.8,Matched IMD
E01000183,Barnet 033A,1519,21.0664911125741,21.9881500987492,direct_2011_lsoa_code,Barnet,Outer London,33.7209302325581,38.3409453634856,36.5333333333333,59.2666666666667,50,33.3333333333333,Matched IMD
E01000184,Barnet 027C,1878,19.2225772097977,9.53141640042599,direct_2011_lsoa_code,Barnet,Outer London,31.9718309859155,40.650687471321,13.6,38.9666666666667,20,18.4,Matched IMD
E01000185,Barnet 029F,1474,16.3500678426052,12.8222523744912,direct_2011_lsoa_code,Barnet,Outer London,26.791277258567,35.6944005474724,24.3333333333333,59.5,31.3333333333333,23.4,Matched IMD
E01000186,Barnet 014A,1770,25.9322033898305,18.0790960451977,direct_2011_lsoa_code,Barnet,Outer London,41.025641025641,45.7305823683254,33,65.9333333333333,43.8666666666667,31.1333333333333,Matched IMD
E01000187,Barnet 014B,1738,27.8481012658228,18.8722669735328,direct_2011_lsoa_code,Barnet,Outer London,36.0134003350084,43.8652933491444,46.7333333333333,69.7666666666667,44.8,41.7333333333333,Matched IMD
E01000188,Barnet 014C,1578,23.637515842839,21.6096324461344,direct_2011_lsoa_code,Barnet,Outer London,37.9174852652259,41.7415058580153,0,0,0,0,Matched IMD
E01000189,Barnet 014D,2470,23.0769230769231,5.38461538461539,direct_2011_lsoa_code,Barnet,Outer London,38.0224260958206,49.3926661063351,34.6,57.4333333333333,39.0666666666667,38.2,Matched IMD
E01000190,Barnet 014E,1732,22.1709006928407,19.1108545034642,direct_2011_lsoa_code,Barnet,Outer London,39.2670157068063,44.1963000212578,13.6666666666667,53.8333333333333,14.5333333333333,15.6666666666667,Matched IMD
E01000191,Barnet 014F,1549,22.7888960619755,23.7572627501614,direct_2011_lsoa_code,Barnet,Outer London,33.1531531531532,37.5213193680812,42.9333333333333,78.6666666666667,45.0666666666667,39.0666666666667,Matched IMD
E01000192,Barnet 018A,1994,22.4674022066199,18.2046138415246,direct_2011_lsoa_code,Barnet,Outer London,33.2863187588152,39.6038194936213,49.8666666666667,73.3333333333334,40.9333333333333,34,Matched IMD
E01000193,Barnet 018B,1950,18.5128205128205,15.4871794871795,direct_2011_lsoa_code,Barnet,Outer London,32.7195467422096,38.5918107056584,16.8666666666667,53.8,14.5333333333333,16.2666666666667,Matched IMD
E01000194,Barnet 018C,1905,23.8320209973753,12.2834645669291,direct_2011_lsoa_code,Barnet,Outer London,39.4886363636364,53.2208281274646,53.8666666666667,76.6666666666667,36.4,42.2,Matched IMD
E01000195,Barnet 013A,2018,24.8761149653122,9.9603567888999,direct_2011_lsoa_code,Barnet,Outer London,42.0833333333333,55.5027498698864,22.6,50.9666666666667,16.2666666666667,19.4666666666667,Matched IMD
E01000196,Barnet 028A,2124,14.2655367231638,14.8305084745763,direct_2011_lsoa_code,Barnet,Outer London,19.3046660567246,22.4069796311687,60.0666666666667,77.7666666666667,63.6,51.1333333333333,Matched IMD
E01000197,Barnet 023A,1851,19.3408968125338,12.9119394921664,direct_2011_lsoa_code,Barnet,Outer London,33.2421340629275,38.651912423596,42.4,66.4,47.3333333333333,36.4666666666667,Matched IMD
E01000198,Barnet 025A,2193,26.3565891472868,15.0478796169631,direct_2011_lsoa_code,Barnet,Outer London,39.5378690629012,46.9526917246344,25.7333333333333,49.2,36,18.8,Matched IMD
E01000199,Barnet 025B,1579,18.5560481317289,26.8524382520583,direct_2011_lsoa_code,Barnet,Outer London,28.5280728376328,31.8031893289879,13.4,42.0666666666667,20.6666666666667,8.33333333333333,Matched IMD
E01000200,Barnet 028B,1978,18.2002022244692,25.4802831142568,direct_2011_lsoa_code,Barnet,Outer London,25.7731958762887,28.1744021341283,20.7333333333333,60.2666666666667,20,17,Matched IMD
E01000201,Barnet 028C,1539,20.2729044834308,25.2111760883691,direct_2011_lsoa_code,Barnet,Outer London,35.0378787878788,35.8023789614038,24.6666666666667,52.4,36,12.4,Matched IMD
E01000202,Barnet 028D,1673,19.0675433353258,17.5732217573222,direct_2011_lsoa_code,Barnet,Outer London,32.2528363047002,35.0132170093976,18,53.2666666666667,20.5333333333333,16.0666666666667,Matched IMD
E01000203,Barnet 028E,1842,20.1411509229099,13.8436482084691,direct_2011_lsoa_code,Barnet,Outer London,38.5630498533724,50.7468371023499,22.6,51.3,26,18.6,Matched IMD
E01000204,Barnet 025C,1700,18.1176470588235,21.5882352941177,direct_2011_lsoa_code,Barnet,Outer London,29.4964028776978,32.9120259233333,50,71.4666666666667,50.6666666666667,43.8,Matched IMD
E01000205,Barnet 035A,1507,22.5613802256138,19.442601194426,direct_2011_lsoa_code,Barnet,Outer London,34.9337748344371,38.285058672815,27.2666666666667,58.3666666666667,34,24.0666666666667,Matched IMD
E01000206,Barnet 033B,1505,17.7408637873754,21.9933554817276,direct_2011_lsoa_code,Barnet,Outer London,29.7142857142857,31.5504634491524,15.4,36.4666666666667,18.6666666666667,7.93333333333333,Matched IMD
E01000207,Barnet 033C,1581,20.5566097406705,25.4901960784314,direct_2011_lsoa_code,Barnet,Outer London,30.2795031055901,34.2246524511568,34,58.4666666666667,44.5333333333333,27.5333333333333,Matched IMD
E01000208,Barnet 033D,1630,19.7546012269939,19.8159509202454,direct_2011_lsoa_code,Barnet,Outer London,32.1259842519685,34.667195290224,38.2666666666667,67.1333333333333,34.9333333333333,30.6666666666667,Matched IMD
E01000209,Barnet 035B,1483,16.4531355360755,34.1200269723533,direct_2011_lsoa_code,Barnet,Outer London,21.8918918918919,24.2748756061636,43.5333333333333,69.3,54.2666666666667,43.7333333333333,Matched IMD
E01000210,Barnet 033E,1550,24.3225806451613,14.3870967741935,direct_2011_lsoa_code,Barnet,Outer London,40.2730375426621,46.8452477632453,15.5333333333333,42.2333333333333,18,18.6,Matched IMD
E01000211,Barnet 035C,2128,18.984962406015,11.7951127819549,direct_2011_lsoa_code,Barnet,Outer London,29.4054054054054,38.3652117371157,48.9333333333333,73.7333333333334,52.6666666666667,44.5333333333333,Matched IMD
E01000212,Barnet 035D,1350,17.037037037037,21.5555555555556,direct_2011_lsoa_code,Barnet,Outer London,25.3649635036496,28.0993778348588,20.8,59.3666666666667,19.6,20.4,Matched IMD
E01000213,Barnet 033F,1351,23.8341968911917,17.1724648408586,direct_2011_lsoa_code,Barnet,Outer London,42.2222222222222,44.1862720296896,27.2,51.8,28.9333333333333,21.2666666666667,Matched IMD
E01000214,Barnet 038E,1626,14.6371463714637,14.9446494464945,direct_2011_lsoa_code,Barnet,Outer London,22.3514211886305,24.3920933264787,23.7333333333333,58.6666666666667,20.5333333333333,23.2,Matched IMD
E01000215,Barnet 037B,2144,33.3955223880597,14.6455223880597,direct_2011_lsoa_code,Barnet,Outer London,39.0998593530239,48.2739210713714,39.6,69.5333333333334,29.7333333333333,42.5333333333333,Matched IMD
E01000216,Barnet 035E,1978,25.6825075834176,13.2962588473205,direct_2011_lsoa_code,Barnet,Outer London,31.2066574202497,36.3020256355778,39.3333333333333,67.4,45.8666666666667,40.4,Matched IMD
E01000217,Barnet 035F,1785,30.2521008403361,11.9327731092437,direct_2011_lsoa_code,Barnet,Outer London,39.4927536231884,45.7312433351153,37.5333333333333,64.7,43.3333333333333,37,Matched IMD
E01000218,Barnet 037C,1842,29.5331161780673,11.3463626492942,direct_2011_lsoa_code,Barnet,Outer London,36.1774744027304,44.2597603167453,47.2,73.5333333333333,46.2666666666667,53.1333333333333,Matched IMD
E01000219,Barnet 037D,2196,32.9234972677596,8.97085610200364,direct_2011_lsoa_code,Barnet,Outer London,36.322188449848,44.6585502346874,41.5333333333333,68.2333333333333,32,32.9333333333333,Matched IMD
E01000220,Barnet 037E,1888,27.2245762711864,16.896186440678,direct_2011_lsoa_code,Barnet,Outer London,30.6666666666667,37.977161141499,47,69.3666666666667,50.9333333333333,40.5333333333333,Matched IMD
E01000221,Barnet 039B,1413,25.9731068648266,8.20948336871904,direct_2011_lsoa_code,Barnet,Outer London,37.8787878787879,52.3528170521457,34.8,62.7333333333333,31.0666666666667,26.2,Matched IMD
E01000222,Barnet 040C,2042,20.617042115573,9.99020568070519,direct_2011_lsoa_code,Barnet,Outer London,35.2537722908093,45.9250146894194,23.8,50.3,31.3333333333333,23.4666666666667,Matched IMD
E01000223,Barnet 039C,2030,24.5812807881773,7.78325123152709,direct_2011_lsoa_code,Barnet,Outer London,38.7399463806971,51.2601346361495,15.0666666666667,40.6333333333333,16.6666666666667,16.9333333333333,Matched IMD
